time,open,high,low,close,volume
2023-04-26 13:00:00,406.68,406.98,404.99,405.28,7874369
2023-04-26 12:00:00,407.33,407.84,406.49,406.68,6477325
2023-04-26 11:00:00,406.25,407.55,406.2372,407.335,8621372
2023-04-26 10:00:00,406.89,406.97,405.02,406.24,11715402
2023-04-26 09:00:00,407.35,407.54,406.32,406.8987,6510719
2023-04-26 08:00:00,406.4294,408.38,405.88,407.36,887495
2023-04-26 07:00:00,406.75,407.3,405.81,406.48,504867
2023-04-26 06:00:00,407.42,407.7,406.53,406.7,87799
2023-04-26 05:00:00,407.9,408.02,407.09,407.39,66919
2023-04-26 04:00:00,407.35,407.96,406.8,407.85,74258
2023-04-25 19:00:00,407.87,408.0,407.64,407.9,103579
2023-04-25 18:00:00,407.95,408.38,407.68,407.89,162878
2023-04-25 17:00:00,407.8,408.04,407.64,407.95,124300
2023-04-25 16:00:00,406.12,408.4884,405.96,407.7,15748264
2023-04-25 15:00:00,406.63,407.43,406.02,406.12,23088038
2023-04-25 14:00:00,406.9726,407.4,406.575,406.6482,10233847
2023-04-25 13:00:00,408.65,408.91,406.825,406.975,10978250
2023-04-25 12:00:00,409.03,409.29,408.43,408.65,7248596
2023-04-25 11:00:00,409.84,410.41,408.95,409.0399,7594476
2023-04-25 10:00:00,410.27,410.79,409.13,409.83,11503339
2023-04-25 09:00:00,410.77,412.27,410.04,410.28,7025566
2023-04-25 08:00:00,410.89,411.9,410.3496,410.79,595514
2023-04-25 07:00:00,410.81,411.11,410.42,410.8,268692
2023-04-25 06:00:00,410.7,410.84,410.39,410.73,231453
2023-04-25 05:00:00,410.5,410.68,410.3,410.65,37799
2023-04-25 04:00:00,410.67,411.18,409.86,410.5,52136
2023-04-24 19:00:00,412.24,412.39,412.2,412.25,42737
2023-04-24 18:00:00,412.27,412.43,412.2,412.21,104138
2023-04-24 17:00:00,412.41,412.53,412.15,412.2,93248
2023-04-24 16:00:00,412.63,412.8,412.31,412.35,5661695
2023-04-24 15:00:00,412.1,412.64,411.9,412.63,18116900
2023-04-24 14:00:00,412.18,412.4,411.7,412.09,6217243
2023-04-24 13:00:00,411.69,412.3,411.38,412.17,6015367
2023-04-24 12:00:00,410.92,412.0886,410.6,411.6899,4976111
2023-04-24 11:00:00,411.6,411.72,410.79,410.91,7655677
2023-04-24 10:00:00,412.7,413.07,411.38,411.62,8701616
2023-04-24 09:00:00,412.22,412.95,411.92,412.69,5396160
2023-04-24 08:00:00,411.78,412.35,410.25,412.21,343967
2023-04-24 07:00:00,411.77,412.26,411.68,411.96,105864
2023-04-24 06:00:00,411.44,411.74,411.34,411.72,18121
2023-04-24 05:00:00,410.79,411.57,410.79,411.42,38940
2023-04-24 04:00:00,410.5,411.02,410.5,410.75,63511
2023-04-21 19:00:00,412.04,412.07,412.03,412.07,14743
2023-04-21 18:00:00,412.07,412.07,412.03,412.05,5342
2023-04-21 17:00:00,412.0,412.2,411.94,412.01,488964
2023-04-21 16:00:00,412.1705,412.28,411.9,411.97,7680911
2023-04-21 15:00:00,412.02,412.38,411.36,412.18,15765735
2023-04-21 14:00:00,412.225,412.68,411.72,412.02,7264888
2023-04-21 13:00:00,411.61,412.385,411.34,412.22,5428470
2023-04-21 12:00:00,411.755,412.02,411.25,411.61,4883089
2023-04-21 11:00:00,410.84,411.95,410.7401,411.745,9374081
2023-04-21 10:00:00,410.945,412.44,410.17,410.8163,13206996
2023-04-21 09:00:00,412.01,412.49,410.914,410.95,7556388
2023-04-21 08:00:00,410.7,412.1796,410.7,412.0,357834
2023-04-21 07:00:00,410.89,411.27,410.66,411.14,129105
2023-04-21 06:00:00,411.6,411.71,410.8,410.88,58182
2023-04-21 05:00:00,412.1,412.18,411.81,412.0,11878
2023-04-21 04:00:00,411.48,412.02,411.31,412.0,36825
2023-04-20 19:00:00,411.98,412.01,411.62,411.75,66922
2023-04-20 18:00:00,411.86,411.93,411.71,411.8,46573
2023-04-20 17:00:00,411.97,412.03,411.81,411.86,64221
2023-04-20 16:00:00,411.87,412.36,411.79,411.93,6989666
2023-04-20 15:00:00,411.64,411.95,410.27,411.88,20918630
2023-04-20 14:00:00,413.22,413.25,411.14,411.6301,10446140
2023-04-20 13:00:00,413.26,413.7,413.1,413.23,6592385
2023-04-20 12:00:00,412.315,413.32,411.83,413.24,5246765
2023-04-20 11:00:00,412.72,412.84,411.81,412.3178,5878283
2023-04-20 10:00:00,411.65,412.87,411.36,412.7199,9034031
2023-04-20 09:00:00,411.59,412.32,411.08,411.66,8262631
2023-04-20 08:00:00,411.62,413.48,410.87,411.54,615323
2023-04-20 07:00:00,411.75,411.97,411.25,411.25,280806
2023-04-20 06:00:00,411.47,411.75,411.27,411.75,147818
2023-04-20 05:00:00,411.18,411.58,411.13,411.47,26279
2023-04-20 04:00:00,411.55,411.64,411.0,411.21,56117
2023-04-19 19:00:00,413.24,413.27,412.85,412.94,69760
2023-04-19 18:00:00,413.63,413.65,413.13,413.25,473217
2023-04-19 17:00:00,413.6,413.9,413.56,413.63,50853
2023-04-19 16:00:00,414.2,414.22,413.6,413.7,3844501
2023-04-19 15:00:00,414.53,414.775,413.63,414.21,11497927
2023-04-19 14:00:00,414.54,415.08,414.18,414.53,5849294
2023-04-19 13:00:00,414.04,414.58,413.84,414.5394,6161581
2023-04-19 12:00:00,413.73,414.21,413.53,414.0309,4667179
2023-04-19 11:00:00,413.34,413.79,412.97,413.72,5839764
2023-04-19 10:00:00,412.31,413.585,412.26,413.32,8806045
2023-04-19 09:00:00,411.72,412.74,411.72,412.3,6454613
2023-04-19 08:00:00,412.33,413.85,411.46,411.72,566964
2023-04-19 07:00:00,412.3,412.55,412.0,412.14,189830
2023-04-19 06:00:00,411.84,412.29,411.77,412.29,56490
2023-04-19 05:00:00,412.48,412.48,411.69,411.74,56469
2023-04-19 04:00:00,413.09,413.09,412.32,412.64,36508
2023-04-18 19:00:00,414.13,414.13,413.88,413.9,36975
2023-04-18 18:00:00,414.12,414.1299,413.95,414.1,53396
2023-04-18 17:00:00,414.2,414.29,414.1,414.12,44032
2023-04-18 16:00:00,414.21,415.0,413.8,414.14,4888675
2023-04-18 15:00:00,413.8301,414.595,413.82,414.22,14472896
2023-04-18 14:00:00,413.955,414.49,413.08,413.8313,7900992
2023-04-18 13:00:00,413.7915,414.46,413.3488,413.9512,6557703
2023-04-18 12:00:00,413.24,414.25,413.11,413.79,4920452
2023-04-18 11:00:00,413.31,413.835,412.7802,413.22,6594039
2023-04-18 10:00:00,414.68,414.705,412.93,413.315,10280680
2023-04-18 09:00:00,415.79,415.81,414.49,414.675,6441658
2023-04-18 08:00:00,415.72,416.06,413.68,415.8,269423
2023-04-18 07:00:00,415.77,415.81,415.22,415.52,300716
2023-04-18 06:00:00,415.33,415.85,415.25,415.75,56648
2023-04-18 05:00:00,414.73,415.57,414.73,415.37,35554
2023-04-18 04:00:00,414.15,415.0,414.15,414.83,34160
2023-04-17 19:00:00,413.88,413.96,413.8,413.88,60854
2023-04-17 18:00:00,413.87,413.92,413.75,413.8657,44129
2023-04-17 17:00:00,413.9,414.0,413.83,413.87,73890
2023-04-17 16:00:00,413.97,414.29,413.88,413.95,3769514
2023-04-17 15:00:00,412.7,413.96,412.7,413.94,20077542
2023-04-17 14:00:00,411.3201,412.81,411.085,412.7,7620271
2023-04-17 13:00:00,411.76,412.12,411.23,411.3234,5994480
2023-04-17 12:00:00,411.68,412.0,411.26,411.7699,5039816
2023-04-17 11:00:00,412.35,412.69,411.21,411.67,7322256
2023-04-17 10:00:00,412.685,413.175,411.9301,412.3401,8826447
2023-04-17 09:00:00,412.61,413.19,412.21,412.6786,5904590
2023-04-17 08:00:00,413.0219,413.74,412.47,412.6,481453
2023-04-17 07:00:00,412.99,413.21,412.71,413.06,130522
2023-04-17 06:00:00,412.81,413.07,412.73,413.04,11526
2023-04-17 05:00:00,413.08,413.21,412.63,412.81,35678
2023-04-17 04:00:00,413.32,413.51,413.0,413.04,51169
2023-04-14 19:00:00,413.08,413.15,413.05,413.15,14100
2023-04-14 18:00:00,413.04,413.1,413.0,413.03,7352
2023-04-14 17:00:00,413.47,413.47,412.92,413.0,254025
2023-04-14 16:00:00,412.5,413.7,412.46,413.36,6805239
2023-04-14 15:00:00,412.09,412.785,410.65,412.49,17074860
2023-04-14 14:00:00,411.03,412.19,410.69,412.0821,7092699
2023-04-14 13:00:00,410.35,411.54,410.06,411.02,6918759
2023-04-14 12:00:00,411.785,411.85,410.13,410.35,8120773
2023-04-14 11:00:00,412.24,412.46,411.27,411.7714,7799892
2023-04-14 10:00:00,414.79,414.97,411.71,412.22,13910413
2023-04-14 09:00:00,412.84,415.09,412.52,414.8264,7831582
2023-04-14 08:00:00,413.2508,413.999,412.41,412.91,754216
2023-04-14 07:00:00,413.07,413.68,412.98,413.27,536221
2023-04-14 06:00:00,412.75,413.24,412.42,413.1,121142
2023-04-14 05:00:00,412.69,412.96,412.65,412.86,18947
2023-04-14 04:00:00,413.28,413.28,412.66,412.79,23169
2023-04-13 19:00:00,413.26,413.34,413.01,413.15,67037
2023-04-13 18:00:00,412.93,413.35,412.88,413.24,108259
2023-04-13 17:00:00,413.08,413.24,412.94,412.95,112950
2023-04-13 16:00:00,413.44,413.47,412.96,413.0,9320515
2023-04-13 15:00:00,413.56,413.84,407.9922,413.445,22053582
2023-04-13 14:00:00,412.68,413.6599,412.55,413.555,11531201
2023-04-13 13:00:00,411.49,412.78,411.095,412.67,8202384
2023-04-13 12:00:00,410.95,411.56,410.95,411.49,7029012
2023-04-13 11:00:00,410.255,411.08,410.255,410.95,6419761
2023-04-13 10:00:00,409.13,410.88,408.95,410.26,11185187
2023-04-13 09:00:00,409.55,409.75,408.7007,409.1398,6951069
2023-04-13 08:00:00,408.512,409.94,408.02,409.55,777870
2023-04-13 07:00:00,408.5,408.79,408.08,408.22,129259
2023-04-13 06:00:00,408.95,408.95,408.33,408.52,34441
2023-04-13 05:00:00,408.6,409.36,408.54,409.02,35472
2023-04-13 04:00:00,409.0,409.31,408.54,408.54,49355
2023-04-12 19:00:00,407.34,407.56,407.15,407.2,63085
2023-04-12 18:00:00,407.79,407.82,407.22,407.32,104795
2023-04-12 17:00:00,407.86,408.05,407.6,407.79,285314
2023-04-12 16:00:00,408.1,408.21,407.7,407.77,7059442
2023-04-12 15:00:00,409.03,409.42,407.44,408.07,20774157
2023-04-12 14:00:00,410.879,411.48,408.52,409.0211,11446808
2023-04-12 13:00:00,410.87,411.48,410.46,410.8799,5573505
2023-04-12 12:00:00,410.34,410.97,410.24,410.86,5999642
2023-04-12 11:00:00,409.18,410.47,408.23,410.34,9249998
2023-04-12 10:00:00,410.74,411.85,409.09,409.174,12406107
2023-04-12 09:00:00,412.12,412.43,410.14,410.75,9303525
2023-04-12 08:00:00,410.61,413.75,409.52,412.11,2754248
2023-04-12 07:00:00,410.29,410.63,410.12,410.61,168652
2023-04-12 06:00:00,410.48,410.67,410.26,410.26,22676
2023-04-12 05:00:00,409.97,410.5,409.92,410.43,14214
2023-04-12 04:00:00,409.91,410.48,409.9,410.07,21907
2023-04-11 19:00:00,409.85,410.05,409.81,409.94,40639
2023-04-11 18:00:00,409.74,409.941,409.74,409.85,72393
2023-04-11 17:00:00,409.86,409.9,409.65,409.75,54389
2023-04-11 16:00:00,409.71,410.03,409.6116,409.8,7297958
2023-04-11 15:00:00,410.95,411.18,409.23,409.71,16176534
2023-04-11 14:00:00,410.83,411.12,410.54,410.95,7358376
2023-04-11 13:00:00,410.42,410.88,410.14,410.81,5013276
2023-04-11 12:00:00,410.03,410.54,409.83,410.41,4701685
2023-04-11 11:00:00,409.4,410.1192,409.35,410.0291,4907234
2023-04-11 10:00:00,409.54,410.03,408.92,409.38,7275870
2023-04-11 09:00:00,409.73,410.2809,409.41,409.52,5070882
2023-04-11 08:00:00,410.45,410.8296,409.36,409.73,360935
2023-04-11 07:00:00,410.4,410.48,409.36,409.54,195885
2023-04-11 06:00:00,410.85,410.85,410.25,410.43,27461
2023-04-11 05:00:00,410.36,410.84,410.34,410.8,17392
2023-04-11 04:00:00,409.9,410.36,409.9,410.34,27590
2023-04-10 19:00:00,409.93,410.1896,409.93,410.18,33957
2023-04-10 18:00:00,409.77,410.04,409.72,409.941,67881
2023-04-10 17:00:00,409.85,410.0,409.61,409.8,99941
2023-04-10 16:00:00,409.67,410.07,409.45,409.89,5167416
2023-04-10 15:00:00,409.08,409.69,408.64,409.66,12165195
2023-04-10 14:00:00,408.62,409.13,408.36,409.07,5304900
2023-04-10 13:00:00,408.31,408.9,408.19,408.64,7101010
2023-04-10 12:00:00,407.02,408.34,406.29,408.3,7800276
2023-04-10 11:00:00,406.71,407.785,406.71,407.01,5726513
2023-04-10 10:00:00,406.2,407.39,406.02,406.68,9720891
2023-04-10 09:00:00,406.78,406.99,405.97,406.2,9238556
2023-04-10 08:00:00,408.9598,409.31,406.75,406.81,350284
2023-04-10 07:00:00,409.29,409.32,408.25,408.45,115638
2023-04-10 06:00:00,409.35,409.46,409.31,409.33,10361
2023-04-10 05:00:00,409.22,409.49,409.18,409.34,11948
2023-04-10 04:00:00,409.07,409.2,408.95,409.2,36093
2023-04-06 19:00:00,408.8699,408.88,408.68,408.76,41466
2023-04-06 18:00:00,408.85,409.02,408.72,408.9,220347
2023-04-06 17:00:00,409.02,409.02,408.85,408.85,610152
2023-04-06 16:00:00,409.2,409.22,409.01,409.01,6152027
2023-04-06 15:00:00,408.935,409.26,407.7563,409.2,13882611
2023-04-06 14:00:00,408.865,409.48,408.76,408.93,5048454
2023-04-06 13:00:00,408.61,409.22,408.42,408.86,5043781
2023-04-06 12:00:00,408.12,409.15,408.12,408.59,7015644
2023-04-06 11:00:00,406.43,408.14,406.23,408.115,7382785
2023-04-06 10:00:00,406.15,407.29,406.07,406.44,10242768
2023-04-06 09:00:00,407.05,407.15,405.678,406.145,6393823
2023-04-06 08:00:00,408.101,408.33,406.55,407.08,567650
2023-04-06 07:00:00,407.65,408.25,407.62,408.25,133682
2023-04-06 06:00:00,407.19,407.65,406.85,407.56,161469
2023-04-06 05:00:00,407.71,407.73,407.22,407.25,15587
2023-04-06 04:00:00,407.62,407.79,407.46,407.67,21607
2023-04-05 19:00:00,407.32,407.4,407.21,407.28,42627
2023-04-05 18:00:00,407.25,407.41,407.06,407.37,118160
2023-04-05 17:00:00,407.55,407.55,407.17,407.25,49718
2023-04-05 16:00:00,407.66,407.74,407.42,407.43,5507126
2023-04-05 15:00:00,407.51,407.86,406.84,407.65,12141606
2023-04-05 14:00:00,407.17,407.77,407.05,407.5,6326803
2023-04-05 13:00:00,406.165,407.23,405.98,407.16,6659159
2023-04-05 12:00:00,407.05,407.125,405.88,406.1552,6228240
2023-04-05 11:00:00,406.35,407.405,406.15,407.06,7643072
2023-04-05 10:00:00,408.37,408.7,406.23,406.35,12267359
2023-04-05 09:00:00,407.89,408.62,407.77,408.35,6257605
2023-04-05 08:00:00,408.43,409.04,407.64,407.94,499347
2023-04-05 07:00:00,408.32,408.66,408.2,408.28,141559
2023-04-05 06:00:00,407.86,408.36,407.74,408.35,15747
2023-04-05 05:00:00,407.94,408.34,407.78,407.86,59176
2023-04-05 04:00:00,408.43,408.67,407.76,407.95,59830
2023-04-04 19:00:00,409.04,409.18,408.95,409.09,62494
2023-04-04 18:00:00,409.04,409.09,408.88,408.95,142678
2023-04-04 17:00:00,408.99,409.05,408.91,409.05,47436
2023-04-04 16:00:00,408.72,409.01,408.63,408.97,4183584
2023-04-04 15:00:00,407.84,411.025,407.48,408.7,13086000
2023-04-04 14:00:00,408.69,408.975,407.68,407.85,6000127
2023-04-04 13:00:00,408.35,409.29,408.11,408.68,5461481
2023-04-04 12:00:00,408.3,408.54,407.24,408.33,7889237
2023-04-04 11:00:00,409.714,409.72,408.21,408.3,10119351
2023-04-04 10:00:00,411.03,411.92,409.54,409.72,12298120
2023-04-04 09:00:00,412.01,412.06,409.7339,411.01,5950000
2023-04-04 08:00:00,412.37,412.74,410.75,412.03,193128
2023-04-04 07:00:00,412.4,412.5,412.01,412.14,130522
2023-04-04 06:00:00,412.13,412.75,412.0,412.42,51859
2023-04-04 05:00:00,411.24,412.39,411.16,412.24,38791
2023-04-04 04:00:00,410.7,411.47,410.65,411.1,30401
2023-04-03 19:00:00,410.46,410.7,410.46,410.58,99483
2023-04-03 18:00:00,410.75,410.76,410.4,410.47,189948
2023-04-03 17:00:00,410.9,410.95,410.67,410.75,357574
2023-04-03 16:00:00,410.95,411.09,410.79,410.9,6124750
2023-04-03 15:00:00,410.38,411.19,410.306,410.93,13030854
2023-04-03 14:00:00,409.23,410.46,409.1,410.375,6338636
2023-04-03 13:00:00,409.285,409.77,408.9,409.2214,5895197
2023-04-03 12:00:00,409.49,409.89,409.22,409.28,5942968
2023-04-03 11:00:00,409.0,409.5,408.44,409.49,8646491
2023-04-03 10:00:00,410.15,411.37,408.96,408.995,11549987
2023-04-03 09:00:00,409.0,410.7,408.78,410.11,7572161
2023-04-03 08:00:00,409.05,409.3296,408.1,409.0,360080
2023-04-03 07:00:00,409.24,409.36,408.76,409.01,211649
2023-04-03 06:00:00,408.98,409.35,408.95,409.24,73894
2023-04-03 05:00:00,408.72,409.0,408.72,408.84,21107
2023-04-03 04:00:00,409.0,409.32,408.36,408.67,88440
